BotName Bulent
Time LocX LocY LocZ Health Shoot AltSh EnVis Jump Crouch RotPitch RotYaw Weapon ELocX ELocY ELocZ HVic WVic HTaken WTaken EName
51031 3013.6 60.46 -355.39 199 0 0 0 1 0 64013 29900 FlakCannon 0.0 0.0 0.0 1 0 0 0 NoName
51279 2901.12 126.27 -462.15 199 0 0 0 0 0 64013 30644 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
51527 2787.83 143.02 -462.15 199 0 0 0 0 0 65041 33148 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
51776 2669.31 139.27 -462.15 199 0 0 0 0 0 65041 33224 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
52027 2550.39 134.1 -462.15 199 0 0 0 0 0 65298 33224 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
52271 2427.18 129.04 -462.15 199 1 1 0 0 0 65298 33186 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
52518 2307.82 124.27 -462.15 199 0 0 0 0 0 65298 33186 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
52767 2192.33 119.66 -462.15 199 0 0 0 0 0 65298 33186 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
53020 2059.23 114.35 -462.15 199 0 0 0 0 0 65298 33186 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
53270 1943.73 109.74 -462.15 199 0 0 0 0 0 65298 33186 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
53521 1835.11 105.41 -462.15 199 0 0 0 0 0 65298 33186 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
53768 1713.61 100.56 -462.15 199 0 0 0 0 0 65298 33186 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
54014 1588.23 95.6 -474.04 199 0 0 0 0 0 65298 33224 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
54259 1471.9 90.65 -548.08 199 0 0 0 0 0 65298 33224 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
54507 1350.39 85.92 -590.1 199 0 0 0 0 0 65298 32476 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
54755 1228.05 120.58 -590.1 199 0 0 0 0 0 20 25504 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
55008 1115.14 143.91 -590.1 199 0 0 0 0 0 65298 24334 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
55252 1022.56 198.4 -590.1 199 0 0 0 0 0 65041 24628 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
55505 908.03 234.43 -590.1 199 0 0 0 0 0 20 35678 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
55749 789.29 199.55 -590.1 199 0 0 0 0 0 0 35526 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
55997 718.76 105.09 -590.1 199 0 0 0 0 0 20 33980 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
56248 607.01 79.93 -590.1 199 0 0 0 0 0 65298 30204 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
56497 497.84 105.56 -590.1 199 0 0 0 0 0 65298 30204 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
56746 381.12 125.37 -590.1 199 0 0 0 0 0 0 32564 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
56996 250.73 118.3 -590.1 199 0 0 0 0 0 65298 35772 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
57245 136.18 86.06 -590.1 199 0 0 0 0 0 65298 35848 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
WEAPON_PICKED at 57463 20.0 108.0 -587.0
57494 24.41 49.28 -590.1 199 0 0 0 0 0 65041 37480 FlakCannon 0.0 0.0 0.0 0 1 0 1 NoName
57741 -51.41 -40.03 -590.1 199 0 0 0 0 0 65298 36146 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
57988 -163.61 -75.78 -590.1 199 0 0 0 0 0 0 33358 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
58193 -253.21 -81.7 -537.76 199 0 0 0 0 0 257 33282 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
58440 -376.27 -89.54 -452.42 199 0 0 0 0 0 1028 33548 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
58688 -504.53 -96.83 -363.48 199 0 0 0 0 0 1285 32880 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
58936 -623.96 -95.69 -280.66 199 0 0 0 0 0 1028 32570 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
59185 -728.19 -121.81 -266.24 199 0 0 0 0 0 64270 45020 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
59432 -742.66 -134.73 -270.1 199 0 0 0 0 0 64270 46146 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
59684 -742.58 -135.05 -270.1 199 0 0 0 0 0 64270 51836 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
59928 -727.75 -222.66 -268.9 199 0 0 0 0 0 65041 50624 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
60174 -710.89 -338.31 -270.1 199 0 0 0 0 0 64784 51244 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
60421 -680.35 -459.43 -270.1 199 0 0 0 0 0 65298 53856 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
60669 -608.9 -554.29 -270.1 199 0 0 0 0 0 65298 57776 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
60918 -515.24 -601.88 -270.1 199 0 0 0 0 0 65298 57776 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
61168 -386.14 -606.04 -270.1 199 0 0 0 0 0 20 54334 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
61419 -302.2 -682.76 -270.1 199 1 1 0 0 0 1542 51352 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
61667 -278.84 -793.21 -270.1 199 0 0 0 0 0 1799 50434 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
61915 -262.36 -921.49 -260.97 199 0 0 0 0 0 1799 50472 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
62161 -248.15 -1030.57 -241.14 199 0 0 0 0 0 1799 50672 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
62412 -231.25 -1154.02 -218.69 199 0 0 0 0 0 2056 49992 FlakCannon 0.0 0.0 0.0 1 0 0 0 NoName
62660 -220.97 -1276.9 -197.22 199 0 0 0 0 0 2570 49954 FlakCannon 0.0 0.0 0.0 1 0 0 0 NoName
62908 -214.37 -1391.0 -177.87 199 0 0 0 0 0 1799 49454 FlakCannon 0.0 0.0 0.0 1 0 0 0 NoName
63154 -210.37 -1518.11 -153.16 199 0 0 0 0 0 514 48156 FlakCannon 0.0 0.0 0.0 1 0 0 0 NoName
63400 -227.24 -1635.03 -142.15 199 0 0 0 0 0 65298 39918 FlakCannon 0.0 0.0 0.0 1 0 0 0 NoName
63649 -268.79 -1741.26 -142.15 199 0 0 0 0 0 65041 34762 FlakCannon 0.0 0.0 0.0 1 0 0 0 NoName
63896 -344.18 -1834.31 -142.15 199 0 0 0 0 0 65041 33406 FlakCannon 0.0 0.0 0.0 1 0 0 0 NoName
64142 -452.63 -1802.68 -142.15 199 0 0 0 0 0 20 22000 FlakCannon 0.0 0.0 0.0 1 0 0 0 NoName
64390 -513.57 -1710.19 -142.15 199 0 0 0 0 0 20 22000 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
64639 -617.95 -1649.48 -142.15 199 0 0 0 0 0 0 18278 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
64885 -643.39 -1530.95 -116.45 199 0 0 0 0 0 1799 16316 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
65132 -642.81 -1408.92 -83.17 199 1 1 0 0 0 2570 16240 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
65380 -641.18 -1289.05 -50.48 199 0 0 0 0 0 2570 16240 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
65627 -639.6 -1174.34 -19.19 199 0 0 0 0 0 2570 16240 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
65875 -637.87 -1049.31 14.91 199 0 0 0 0 0 2313 16202 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
66122 -635.69 -933.74 46.42 199 1 1 0 0 0 2056 16164 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
66369 -633.12 -811.74 50.01 199 0 0 0 0 0 2056 16164 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
66617 -630.59 -691.88 50.01 199 0 0 0 0 0 2056 16164 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
66862 -628.2 -578.47 50.01 199 0 0 0 0 0 2056 16164 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
67109 -625.65 -457.75 50.01 199 0 0 0 0 0 2056 16164 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
67364 -623.03 -333.6 50.01 199 0 0 0 0 0 2056 16164 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
67612 -620.41 -207.73 50.88 199 0 0 0 0 0 1285 16276 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
67859 -619.82 -87.01 34.2 199 0 0 0 0 0 514 16362 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
68107 -619.81 33.85 -40.56 199 0 0 0 0 0 64784 16142 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
68356 -613.47 157.93 -189.54 199 0 0 0 0 0 63756 8890 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
68600 -580.06 262.02 -314.62 199 0 0 0 0 0 63756 8890 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
68849 -485.49 326.88 -376.68 199 0 0 0 0 0 63756 65156 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
69094 -373.7 294.35 -454.2 199 0 0 0 0 0 64013 59364 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
69347 -277.68 230.05 -547.07 199 0 0 0 0 0 64013 59288 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
69592 -176.95 163.59 -590.1 199 0 0 0 0 0 64270 62398 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
69840 -48.8 140.34 -590.1 199 0 0 0 0 0 64784 64886 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
70088 67.05 135.02 -590.1 199 0 0 0 0 0 65041 362 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
70338 188.6 138.47 -590.1 199 0 0 0 0 0 65041 362 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
70586 309.71 142.45 -590.1 199 0 0 0 0 0 65041 286 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
70836 432.12 145.89 -590.1 199 0 0 0 0 0 65041 286 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
71085 544.68 147.65 -590.1 199 0 0 0 0 0 20 65404 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
71332 665.85 146.45 -590.1 199 0 0 0 0 0 20 65404 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
71580 789.16 144.9 -590.1 199 0 0 0 0 0 20 65404 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
71829 911.18 143.36 -590.1 199 0 0 0 0 0 20 65404 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
72076 1031.49 143.21 -590.1 199 0 0 0 0 0 20 70 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
72326 1151.31 140.26 -590.1 199 0 0 0 0 0 20 65004 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
72537 1253.25 132.23 -590.1 199 0 0 0 0 0 65298 64320 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
72783 1372.3 118.14 -590.1 199 0 0 0 0 0 65298 64244 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
73031 1492.54 103.19 -534.94 199 0 0 0 0 0 65298 64244 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
73279 1604.69 89.22 -463.57 199 0 0 0 0 0 65298 64244 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
73531 1726.77 85.71 -462.1 199 0 0 0 0 0 64784 2156 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
73777 1852.09 109.62 -462.1 199 0 0 0 0 0 64784 2204 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
74025 1968.49 134.46 -462.1 199 0 0 0 0 0 64784 1972 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
74274 2087.06 154.84 -462.1 199 0 0 0 0 0 64784 1298 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
74526 2199.72 162.38 -462.1 199 0 0 0 0 0 65041 104 FlakCannon 0.0 0.0 0.0 1 1 0 0 NoName
74773 2329.47 163.92 -462.1 199 0 0 0 0 0 65041 104 FlakCannon 0.0 0.0 0.0 1 1 0 0 NoName
75022 2446.32 162.67 -462.1 199 0 0 0 0 0 64784 65052 FlakCannon 0.0 0.0 0.0 1 1 0 0 NoName
75269 2563.47 143.54 -462.1 199 0 0 0 0 0 65041 59334 FlakCannon 0.0 0.0 0.0 1 1 0 0 NoName
75520 2665.67 79.36 -462.1 199 0 0 0 0 0 65041 59334 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
75770 2747.89 -7.52 -462.1 199 0 0 0 0 0 65041 53700 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
76017 2787.8 -118.15 -462.1 199 0 0 0 0 0 20 50924 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
76264 2808.35 -236.24 -462.1 199 0 0 0 0 0 20 49968 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
WEAPON_PICKED at 76506 2786.0 -368.0 -458.0
76513 2812.95 -358.52 -462.1 199 0 0 0 0 0 20 49032 FlakCannon 0.0 0.0 0.0 0 1 0 1 NoName
76761 2811.76 -477.54 -462.1 199 0 0 0 0 0 20 49032 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
77007 2808.82 -595.66 -462.1 199 1 1 0 0 0 0 48742 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
77257 2804.17 -715.02 -462.1 199 0 0 0 0 0 0 48742 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
77505 2799.42 -834.81 -462.1 199 0 0 0 0 0 0 48666 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
77753 2832.92 -947.25 -462.1 199 0 0 0 0 0 0 45534 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
78001 2858.47 -1059.66 -462.1 199 0 0 0 0 0 0 42806 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
78249 2799.05 -1160.45 -462.1 199 0 0 0 0 0 20 42390 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
78497 2726.18 -1256.17 -462.1 199 0 0 0 0 0 20 42164 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
78747 2715.84 -1384.82 -462.1 199 0 0 0 0 0 20 41664 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
78997 2646.99 -1483.32 -462.1 199 0 0 0 0 0 20 40928 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
79248 2581.44 -1580.4 -462.1 199 0 0 0 0 0 20 40444 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
79496 2514.45 -1664.37 -462.1 199 0 0 0 0 0 257 38070 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
79745 2403.76 -1716.97 -462.1 199 0 0 0 0 0 514 36330 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
79993 2290.86 -1757.27 -462.1 199 0 0 0 0 0 514 35516 FlakCannon 0.0 0.0 0.0 0 0 0 0 NoName
80243 2166.78 -1770.11 -462.1 199 1 1 0 0 0 1285 32378 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
80505 2043.06 -1768.8 -462.1 199 0 0 0 0 0 1285 33208 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
80741 1931.86 -1773.14 -462.1 199 0 0 0 0 0 1285 33304 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
80989 1803.97 -1779.49 -462.1 199 0 0 0 0 0 1285 33304 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
81237 1682.1 -1785.76 -462.1 199 0 0 0 0 0 1285 33304 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
81482 1568.94 -1793.24 -462.1 199 0 0 0 0 0 1028 34706 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
81730 1449.04 -1815.86 -462.1 199 0 0 0 0 0 1028 34960 FlakCannon 0.0 0.0 0.0 0 1 0 0 NoName
81981 1340.6 -1838.89 -462.1 199 0 0 0 0 0 1028 34960 Minigun 0.0 0.0 0.0 0 1 0 0 NoName
82226 1220.84 -1864.44 -462.1 199 0 0 0 0 0 1028 34960 Minigun 0.0 0.0 0.0 0 1 0 0 NoName
WEAPON_PICKED at 82364 1166.0 -1932.0 -460.0
82475 1100.23 -1890.17 -462.1 199 1 1 0 0 0 1028 34960 Minigun 0.0 0.0 0.0 0 1 0 1 NoName
82726 976.17 -1907.38 -462.1 199 1 1 0 0 0 20 32650 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
82970 856.29 -1907.85 -462.1 199 1 1 0 0 0 20 32700 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
83218 735.99 -1906.51 -462.1 199 1 1 0 0 0 20 32470 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
83466 617.07 -1901.56 -462.1 199 0 0 0 0 0 20 31982 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
83713 497.58 -1883.53 -462.1 199 1 0 0 0 0 0 28088 Minigun 0.0 0.0 0.0 1 0 0 0 NoName
83959 404.51 -1823.9 -462.1 199 1 0 0 0 0 257 25090 Minigun 0.0 0.0 0.0 1 0 0 0 NoName
84207 317.29 -1743.63 -462.1 199 1 0 0 0 0 1028 22716 Minigun 0.0 0.0 0.0 1 0 0 0 NoName
84455 232.33 -1662.71 -462.1 199 1 0 0 0 0 2827 18578 Minigun 0.0 0.0 0.0 1 0 0 0 NoName
HEALTH_PICKED at 84658 220.0 -1516.0 -429.0
84659 213.48 -1562.99 -431.1 199 1 0 0 0 0 3342 16762 Minigun 0.0 0.0 0.0 1 0 1 0 NoName
HEALTH_PICKED at 84906 218.0 -1404.0 -378.0
84908 208.4 -1437.2 -368.2 199 1 0 0 0 0 3342 16686 Minigun 0.0 0.0 0.0 1 0 1 0 NoName
HEALTH_PICKED at 85155 218.0 -1290.0 -316.0
85157 205.6 -1324.66 -311.93 199 1 0 0 0 0 3599 16380 Minigun 0.0 0.0 0.0 1 0 1 0 NoName
85406 208.0 -1206.11 -270.0 199 1 0 0 0 0 3599 15896 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
85658 212.2 -1087.17 -270.0 199 1 0 0 0 0 1542 16212 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
85909 213.79 -958.27 -270.0 199 1 0 0 0 0 65298 15850 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
86153 235.53 -838.75 -270.0 199 1 0 0 0 0 20 12814 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
86404 273.55 -730.52 -270.0 199 1 0 0 0 0 20 11846 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
86651 336.57 -632.29 -270.0 199 1 0 0 0 0 0 8942 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
86900 433.88 -554.33 -270.0 199 1 0 0 0 0 0 8904 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
87150 553.44 -541.5 -270.0 199 1 0 0 0 0 20 9618 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
87396 664.2 -499.76 -270.0 199 1 0 0 0 0 65298 12254 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
87646 692.6 -388.33 -270.0 199 1 0 0 0 0 65041 17022 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
87849 688.57 -297.76 -270.0 199 1 0 0 0 0 65041 17022 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
88094 700.95 -280.37 -270.0 199 1 0 0 0 0 64784 15894 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
88342 781.33 -215.84 -270.0 199 1 0 0 0 0 64784 15932 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
88589 853.64 -124.04 -270.0 199 1 0 0 0 0 64784 18154 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
88837 842.79 -2.69 -270.0 199 1 0 0 0 0 65041 17804 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
89083 828.3 115.43 -270.0 199 1 0 0 0 0 64784 17700 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
89330 811.53 234.12 -270.0 199 1 0 0 0 0 65041 18540 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
89577 780.65 349.35 -270.0 199 1 0 0 0 0 64784 20628 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
89825 726.56 450.11 -270.0 199 1 0 0 0 0 64784 22904 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
90073 648.97 540.78 -270.0 199 1 0 0 0 0 64784 27534 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
90322 532.4 580.74 -270.0 199 1 0 0 0 0 0 32108 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
90570 416.7 589.27 -270.0 199 1 0 0 0 0 0 32108 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
90815 297.06 596.89 -270.0 199 1 0 0 0 0 0 32108 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
91063 174.84 604.58 -270.0 199 1 0 0 0 0 0 32300 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
91311 56.52 624.24 -270.0 199 1 0 0 0 0 20 33570 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
91558 -43.32 693.6 -270.0 199 1 0 0 0 0 65298 35596 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
91807 -153.08 703.14 -270.0 199 1 0 0 0 0 64784 39228 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
92055 -246.71 636.4 -270.0 199 1 0 0 0 0 64784 39928 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
92260 -336.81 601.41 -270.0 199 1 0 0 0 0 64784 39928 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
92507 -459.08 607.42 -270.0 199 1 0 0 0 0 64527 41648 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
92756 -574.83 600.09 -270.0 199 1 0 0 0 0 64784 42810 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
93008 -648.45 511.84 -270.0 199 1 0 0 0 0 64527 45894 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
93253 -708.02 406.52 -269.12 199 1 0 0 0 0 64270 48066 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
93500 -723.0 298.54 -261.85 199 0 0 0 0 0 62728 59640 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
93748 -616.12 257.52 -286.94 199 0 0 0 0 0 62213 64950 Minigun 0.0 0.0 0.0 0 1 0 0 NoName
93996 -495.47 271.93 -369.76 199 0 0 0 0 0 62471 64400 Minigun 0.0 0.0 0.0 0 1 0 0 NoName
94244 -382.94 260.26 -465.93 199 0 0 0 0 0 62471 63148 Minigun 0.0 0.0 0.0 0 1 0 0 NoName
94491 -264.23 232.06 -557.27 199 0 0 0 0 0 63242 62518 Minigun 0.0 0.0 0.0 0 1 0 0 NoName
94740 -154.78 196.33 -590.1 199 0 0 0 0 0 63499 61694 Minigun 0.0 0.0 0.0 0 1 0 0 NoName
94985 -36.18 152.82 -590.1 199 1 0 0 0 0 65041 61796 Minigun 0.0 0.0 0.0 0 1 0 0 NoName
WEAPON_PICKED at 95037 20.0 108.0 -587.0
95236 67.88 113.37 -590.1 199 1 0 0 0 0 0 62128 Minigun 0.0 0.0 0.0 0 1 0 1 NoName
95483 193.07 79.53 -590.1 199 1 0 0 0 0 257 63190 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
95731 305.72 55.92 -590.1 199 1 0 0 0 0 514 65322 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
95978 429.76 57.58 -590.1 199 1 0 0 0 0 514 636 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
96226 550.71 64.83 -590.1 199 1 0 0 0 0 514 636 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
96476 658.16 83.52 -590.1 199 1 0 0 0 0 20 5522 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
96727 761.28 155.73 -590.1 199 1 0 0 0 0 0 7306 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
96972 850.42 240.32 -590.1 199 1 0 0 0 0 20 11838 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
97217 892.63 351.51 -590.1 199 1 0 0 0 0 0 13784 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
97463 922.09 465.5 -590.1 199 1 0 0 0 0 0 13784 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
97711 950.61 580.6 -590.1 199 1 0 0 0 0 257 14378 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
97960 970.8 700.92 -590.1 199 1 0 0 0 0 514 14994 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
98208 986.71 818.44 -590.1 199 1 0 0 0 0 514 14994 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
98455 1000.02 935.82 -590.1 199 1 0 0 0 0 514 16168 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
98703 1002.35 1052.66 -590.1 199 1 0 0 0 0 514 16340 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
98952 1002.31 1172.97 -590.1 199 1 0 0 0 0 514 16416 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
99200 1001.92 1301.45 -590.1 199 1 0 0 0 0 514 16416 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
99446 1004.2 1411.8 -590.1 199 0 0 0 0 0 257 13998 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
99694 1079.64 1505.43 -590.1 199 0 0 0 0 0 64527 63390 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
99943 1173.64 1445.79 -590.1 199 0 0 0 0 0 65298 54086 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
100188 1221.89 1348.15 -590.1 199 0 0 0 0 0 20 53542 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
100435 1153.16 1252.44 -590.1 199 0 0 0 0 0 20 46106 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
100687 1078.79 1176.55 -590.1 199 0 0 0 0 0 771 48608 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
100932 1067.29 1056.92 -590.1 199 0 0 0 0 0 514 47750 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
101180 1051.66 931.57 -590.1 199 1 0 0 0 0 514 47846 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
101429 1036.97 814.32 -590.1 199 1 0 0 0 0 257 47814 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
101678 1022.03 703.61 -590.1 199 1 0 0 0 0 20 47374 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
101883 1006.0 599.14 -590.1 199 1 0 0 0 0 20 47934 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
102134 998.82 482.59 -590.1 199 1 0 0 0 0 20 49162 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
102381 1019.04 361.62 -590.1 199 1 0 0 0 0 20 53208 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
102629 1063.51 253.57 -590.1 199 1 0 0 0 0 20 54918 Minigun 0.0 0.0 0.0 0 0 0 0 NoName
