BotName Bulent
Time LocX LocY LocZ Health DistToEnemy Shooting AltShooting EnemyVisibility Jumping Crouching
20207 1917.54 -750.18 -79.1 100 196.54 false false false false false
20258 1894.35 -726.83 -79.1 100 220.93 false false false false false
20311 1874.21 -708.69 -79.1 100 243.38 false false false false false
20365 1854.93 -691.78 -79.1 100 265.58 false false false false false
20413 1838.21 -675.66 -79.1 100 285.67 false false false false false
20465 1829.54 -664.62 -79.1 100 297.03 false false false false false
20516 1817.09 -637.42 -79.1 100 317.56 false false false false false
20564 1813.38 -613.53 -79.1 100 330.16 false false false false false
20618 1813.59 -588.37 -79.1 100 341.14 false false false false false
20667 1815.55 -565.23 -79.1 100 351.01 false false false false false
20720 1818.36 -542.17 -79.1 100 361.37 false false false false false
20770 1822.87 -510.05 -79.1 100 377.24 false false false false false
20817 1828.17 -487.55 -79.1 100 388.01 false false false false false
20869 1846.09 -471.15 -79.1 100 386.65 false false false false false
20921 1869.45 -459.45 -79.1 100 379.71 false false false false false
20972 1882.67 -452.33 -79.1 100 376.93 false false false false false
21036 1903.79 -438.24 -79.1 100 910.11 false false true false false
21073 1906.36 -441.79 -79.1 100 913.93 false false false false false
21122 1909.07 -455.63 -79.1 100 927.99 false false false false false
21171 1911.21 -473.43 -79.1 100 945.92 false false false false false
21233 1913.49 -498.75 -79.1 100 971.34 false false false false false
21282 1914.95 -525.32 -79.1 100 997.9 false false false false false
21336 1915.31 -546.62 -79.1 100 1019.1 false false false false false
21386 1914.3 -572.25 -79.1 100 1044.46 false false false false false
21436 1906.56 -592.53 -79.1 100 1063.83 false false false false false
21500 1883.91 -610.47 -79.1 100 1079.71 false false false false false
21554 1852.9 -615.58 -79.1 100 1082.87 false false false false false
21604 1826.29 -615.96 -79.1 100 1082.31 false false false false false
21654 1811.79 -615.3 -79.1 100 1081.4 false false false false false
21704 1778.07 -612.07 -79.1 100 1078.36 false false false false false
21755 1763.68 -610.12 -79.1 100 1076.82 false false false false false
21805 1730.18 -605.08 -79.1 100 1073.47 false false false false false
21860 1708.19 -601.58 -79.1 100 1071.66 false false false false false
21928 1687.12 -598.51 -79.1 100 1070.64 false false false false false
21965 1659.26 -595.03 -77.15 100 1070.51 false false false false false
22016 1628.49 -591.49 -78.1 100 1071.52 false false false false false
22068 1606.36 -589.02 -78.1 100 1072.88 false false false false false
22115 1585.19 -586.72 -78.1 100 1074.66 false false false false false
22169 1564.02 -584.41 -78.1 100 1076.86 false false false false false
22223 1532.2 -581.65 -78.1 100 1081.63 false false false false false
22269 1510.93 -580.54 -78.1 100 1086.05 false false false false false
22320 1487.27 -578.99 -78.1 100 1091.12 false false false false false
22369 1464.61 -578.4 -78.1 100 1097.29 false false false false false
22422 1442.23 -582.49 -78.1 100 1108.22 false false false false false
22477 1406.45 -588.54 -78.1 100 1125.98 false false false false false
22531 1385.25 -590.62 -78.1 100 1135.52 false false false false false
22580 1362.53 -591.56 -78.1 100 1144.9 false false false false false
22643 1326.76 -590.11 -78.1 100 1157.75 false false false false false
22696 1305.21 -587.02 -78.1 100 1163.95 false false false false false
22747 1282.19 -581.33 -78.1 100 1168.84 false false false false false
22798 1258.03 -572.73 -78.1 100 1172.13 false false false false false
22848 1237.6 -563.89 -78.1 100 1173.97 false false false false false
22896 1217.09 -554.04 -78.1 100 1175.39 false false false false false
22948 1198.08 -544.44 -78.1 100 1176.7 false false false false false
23011 1162.46 -525.88 -78.1 100 1179.69 false false false false false
23061 1141.92 -515.03 -78.1 100 1181.91 false false false false false
23116 1123.76 -500.91 -78.1 100 1180.54 false false false false false
23169 1113.07 -482.55 -78.1 100 1171.79 false false false false false
23213 1106.49 -462.32 -78.1 100 1159.41 false false false false false
23267 1101.29 -430.82 -78.1 100 1137.53 false false false false false
23316 1099.49 -409.11 -78.1 100 1121.62 false false false false false
23371 1098.07 -382.05 -78.1 100 1101.54 false false false false false
23424 1096.63 -360.32 -78.1 100 1085.84 false false false false false
23474 1089.85 -329.41 -78.1 100 1067.01 false false false false false
23524 1077.8 -311.89 -78.1 100 1062.18 false false false false false
23575 1063.62 -296.01 -78.1 105 1060.41 false false false false false
23626 1053.65 -277.23 -78.1 105 1054.05 false false false false false
23684 1045.36 -249.91 -78.1 105 1040.96 false false false false false
23736 1040.21 -223.8 -78.1 105 1026.99 false false false false false
23794 1036.25 -192.11 -78.1 105 1008.98 false false false false false
23840 1034.81 -170.86 -78.1 105 996.35 false false false false false
23889 1034.31 -149.57 -78.1 105 983.27 false false false false false
23939 1035.28 -117.65 -78.1 110 962.83 false false false false false
23988 1036.79 -96.4 -78.1 110 948.88 false false false false false
24038 1038.9 -72.3 -78.1 110 933.08 false false false false false
24086 1041.06 -49.65 -78.1 110 918.41 false false false false false
24141 1043.17 -28.46 -78.1 110 904.91 false false false false false
24190 1045.42 -6.31 -78.1 110 891.09 false false false false false
24242 1048.73 25.95 -78.1 115 871.56 false false false false false
24291 1051.16 49.54 -78.1 115 857.76 false false false false false
24337 1053.45 70.71 -78.1 115 845.66 false false false false false
24386 1050.55 92.75 -78.1 115 838.18 false false false false false
24439 1045.62 113.96 -78.1 115 833.42 false false false false false
24487 1043.15 145.72 -78.1 115 822.78 false false false false false
24538 1046.99 166.63 -78.1 115 811.29 false false false false false
24589 1054.79 186.95 -78.1 115 796.71 false false false false false
24653 1070.1 215.53 -78.1 115 772.65 false false false false false
24710 1084.8 239.44 -78.1 115 751.2 false false false false false
24752 1096.25 257.4 -78.1 115 735 false false false false false
24801 1108.64 276.48 -78.1 115 717.85 false false false false false
24853 1120.04 293.88 -78.1 115 702.4 false false false false false
24902 1138.14 321.37 -78.1 115 678.48 false false false false false
24957 1150.13 339.56 -78.1 115 663.06 false false false false false
25004 1162.0 357.23 -78.1 115 648.21 false false false false false
25054 1176.78 377.61 -78.1 115 630.46 false false false false false
25107 1190.52 395.13 -78.1 115 614.6 false false false false false
25156 1211.15 419.51 -78.1 115 591.69 false false false false false
25208 1225.28 435.45 -78.1 115 576.54 false false false false false
25260 1239.54 451.26 -78.1 115 561.66 false false false false false
25309 1261.06 474.86 -78.1 115 540.02 false false false false false
25360 1275.78 490.25 -78.1 115 525.79 false false false false false
25410 1292.93 505.92 -78.1 115 509.64 false false false false false
25465 1309.25 519.6 -78.1 115 494.67 false false false false false
25510 1330.84 536.77 -78.1 115 475.46 false false false false false
25564 1347.65 549.86 -78.1 115 461.04 false false false false false
25615 1375.54 566.79 -78.1 115 437.23 false false false false false
25665 1396.48 570.48 -78.1 115 417.79 false false false false false
25717 1419.69 569.78 -78.1 115 395.18 false false false false false
25770 1445.84 564.87 -78.1 115 368.66 false false false false false
25820 1466.16 558.54 -78.1 115 347.39 false false false false false
25873 1487.43 549.18 -78.1 115 324.41 false false false false false
25921 1516.46 533.69 -78.1 115 292.48 false false false false false
25979 1536.56 522.04 -78.1 115 270.31 false false false false false
26022 1558.16 509.13 -78.1 115 246.64 false false false false false
26073 1573.9 499.6 -78.1 115 229.57 false false false false false
26123 1595.84 486.33 -78.1 115 206.17 false false false false false
26178 1627.02 480.33 -78.1 115 174.58 false false false false false
26237 1641.53 480.76 -78.1 115 160.16 false false false false false
26286 1666.58 483.21 -78.1 115 135.52 false false false false false
26336 1696.79 487.31 -78.1 115 106.37 false false false false false
26396 1723.92 484.59 -78.1 115 79.29 false false false false false
26451 1749.3 471.56 -78.1 115 52 false false false false false
26516 1770.34 456.08 -78.1 115 32.25 false false false false false
26558 1786.78 441.07 -78.1 115 28.75 false false false false false
26622 1804.07 420.86 -78.1 115 1148.49 false false true false false
26662 1815.92 402.58 -78.1 115 1112.56 false false true false false
26711 1829.03 376.68 -78.1 115 1076.9 false false true false false
